Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
4048592,2021-05-04,Central,Bhopal,Python,Online,60008,44,Completed,Placed
4048593,2023-02-26,Central,Indore,Cloud Computing,Online,87321,73,Completed,Placed
4048594,2021-10-18,West,Mumbai,Cloud Computing,Offline,91607,55,Completed,Not Placed
4048595,2023-04-14,East,Kolkata,Cloud Computing,Offline,106904,68,Ongoing,Not Eligible
4048596,2022-02-17,West,Mumbai,Web Development,Hybrid,62655,50,Ongoing,Not Eligible
4048597,2024-06-22,West,Ahmedabad,Cyber Security,Offline,86426,70,Completed,Placed
4048598,2022-10-14,South,Bangalore,Web Development,Online,76892,54,Ongoing,Not Eligible
4048599,2022-08-03,North,Delhi,Python,Online,61248,71,Completed,Not Placed
4048600,2021-05-12,East,Kolkata,Data Science,Online,121680,60,Completed,Placed
4048601,2024-02-17,West,Ahmedabad,Python,Hybrid,91240,25,Completed,Not Placed
4048602,2022-10-25,East,Kolkata,Python,Hybrid,54596,50,Dropped,Not Eligible
4048603,2022-10-30,West,Pune,Cloud Computing,Offline,75007,91,Dropped,Not Eligible
4048604,2022-04-02,East,Kolkata,AI / ML,Online,138288,49,Completed,Not Placed
4048605,2021-12-30,North,Lucknow,Data Science,Online,105071,85,Dropped,Not Eligible
4048606,2021-07-07,North,Chandigarh,Web Development,Online,79097,71,Completed,Placed
4048607,2024-12-31,East,Kolkata,AI / ML,Online,138628,74,Completed,Not Placed
4048608,2024-09-21,North,Lucknow,Python,Online,52868,73,Completed,Placed
4048609,2024-07-09,Central,Indore,Web Development,Online,67925,100,Completed,Placed
4048610,2022-04-19,Central,Bhopal,Cloud Computing,Hybrid,96782,82,Completed,Placed
4048611,2021-03-04,East,Bhubaneswar,AI / ML,Hybrid,125584,71,Ongoing,Not Eligible
4048612,2021-04-28,North,Chandigarh,Python,Online,53198,62,Ongoing,Not Eligible
4048613,2021-10-10,West,Ahmedabad,Cloud Computing,Online,99354,49,Completed,Not Placed
4048614,2022-11-26,Central,Indore,AI / ML,Online,134582,73,Ongoing,Not Eligible
4048615,2023-01-07,South,Hyderabad,Data Science,Hybrid,110884,86,Completed,Placed
4048616,2024-11-15,Central,Indore,Cyber Security,Online,104356,28,Completed,Not Placed
4048617,2022-09-22,West,Mumbai,Cloud Computing,Offline,101584,77,Completed,Placed
4048618,2022-04-17,East,Bhubaneswar,Cyber Security,Online,93325,56,Completed,Not Placed
4048619,2021-06-24,North,Lucknow,Data Science,Online,118458,77,Ongoing,Not Eligible
4048620,2022-08-06,North,Chandigarh,Web Development,Online,75409,88,Ongoing,Not Eligible
4048621,2022-10-15,North,Lucknow,Data Science,Offline,119553,97,Completed,Not Placed
4048622,2023-07-05,West,Ahmedabad,Web Development,Hybrid,72669,58,Completed,Placed
4048623,2024-01-29,East,Kolkata,Python,Offline,42266,29,Ongoing,Not Eligible
4048624,2021-08-27,South,Hyderabad,Python,Online,63244,54,Completed,Not Placed
4048625,2023-10-14,East,Bhubaneswar,AI / ML,Offline,127085,84,Completed,Placed
4048626,2022-05-07,North,Delhi,Data Science,Offline,120497,60,Completed,Not Placed
4048627,2021-05-17,West,Pune,Web Development,Offline,79590,85,Dropped,Not Eligible
4048628,2023-06-02,North,Lucknow,AI / ML,Online,133718,65,Completed,Placed
4048629,2024-08-13,South,Chennai,Cloud Computing,Offline,89208,65,Completed,Not Placed
4048630,2021-04-26,North,Lucknow,Cyber Security,Offline,89064,85,Ongoing,Not Eligible
4048631,2024-02-25,West,Mumbai,Data Science,Offline,123793,79,Completed,Placed
4048632,2022-12-26,East,Kolkata,Data Science,Offline,126828,74,Completed,Placed
4048633,2024-04-24,South,Bangalore,AI / ML,Offline,134913,85,Completed,Not Placed
4048634,2024-09-02,Central,Bhopal,Cyber Security,Offline,98775,61,Completed,Placed
4048635,2023-05-05,North,Lucknow,Data Science,Offline,114989,74,Completed,Not Placed
4048636,2024-07-03,South,Bangalore,AI / ML,Online,144923,28,Ongoing,Not Eligible
4048637,2022-12-05,North,Delhi,Data Science,Online,137970,50,Dropped,Not Eligible
4048638,2023-02-12,West,Ahmedabad,Cloud Computing,Online,69856,62,Completed,Placed
4048639,2024-10-07,North,Delhi,Cloud Computing,Offline,86323,77,Ongoing,Not Eligible
4048640,2023-07-29,West,Pune,AI / ML,Online,126386,85,Completed,Placed
4048641,2021-02-11,South,Hyderabad,Cloud Computing,Online,93244,96,Dropped,Not Eligible
4048642,2022-04-12,East,Bhubaneswar,Web Development,Online,69821,72,Completed,Not Placed
4048643,2023-06-13,West,Mumbai,Cloud Computing,Offline,100997,49,Completed,Not Placed
4048644,2021-10-08,West,Ahmedabad,Cloud Computing,Hybrid,86627,54,Completed,Placed
4048645,2024-06-09,South,Hyderabad,Web Development,Hybrid,58149,46,Completed,Not Placed
4048646,2021-09-21,West,Mumbai,Cyber Security,Online,93512,100,Dropped,Not Eligible
4048647,2021-01-25,North,Chandigarh,Cyber Security,Offline,97141,65,Ongoing,Not Eligible
4048648,2021-12-26,West,Ahmedabad,Cloud Computing,Hybrid,86089,73,Dropped,Not Eligible
4048649,2023-09-24,East,Bhubaneswar,Python,Online,64091,57,Completed,Placed
4048650,2024-06-20,North,Lucknow,Data Science,Offline,113562,74,Dropped,Not Eligible
4048651,2024-12-15,North,Delhi,Data Science,Online,120324,64,Completed,Placed
4048652,2022-05-18,Central,Bhopal,Cloud Computing,Offline,93339,74,Completed,Placed
4048653,2023-04-11,South,Chennai,Cyber Security,Online,89191,18,Completed,Not Placed
4048654,2023-10-17,South,Hyderabad,Cloud Computing,Offline,83106,73,Completed,Placed
4048655,2022-10-26,Central,Indore,Cyber Security,Online,95431,56,Completed,Not Placed
4048656,2022-07-03,North,Lucknow,AI / ML,Hybrid,133961,44,Completed,Not Placed
4048657,2024-02-29,West,Pune,AI / ML,Online,145150,94,Ongoing,Not Eligible
4048658,2024-12-26,West,Ahmedabad,AI / ML,Offline,120273,58,Completed,Not Placed
4048659,2023-03-17,West,Pune,AI / ML,Offline,134621,47,Ongoing,Not Eligible
4048660,2022-12-11,North,Delhi,Web Development,Hybrid,63809,91,Completed,Not Placed
4048661,2024-10-06,North,Lucknow,Data Science,Online,120160,61,Completed,Not Placed
4048662,2022-03-03,West,Pune,Data Science,Offline,121713,71,Completed,Not Placed
4048663,2024-07-18,West,Pune,Web Development,Online,78485,63,Dropped,Not Eligible
4048664,2021-06-16,East,Bhubaneswar,Cyber Security,Hybrid,95170,65,Completed,Placed
4048665,2022-12-18,South,Hyderabad,Web Development,Online,79150,51,Ongoing,Not Eligible
4048666,2021-01-11,North,Chandigarh,Python,Hybrid,56380,14,Completed,Placed
4048667,2024-01-02,North,Delhi,Web Development,Online,88672,43,Dropped,Not Eligible
4048668,2022-09-14,East,Kolkata,AI / ML,Online,128213,95,Ongoing,Not Eligible
4048669,2023-01-22,North,Chandigarh,Data Science,Online,116967,76,Completed,Placed
4048670,2023-05-14,South,Hyderabad,Cyber Security,Online,110102,66,Completed,Placed
4048671,2024-01-16,South,Bangalore,AI / ML,Online,114683,66,Completed,Placed
4048672,2022-05-17,East,Bhubaneswar,Web Development,Online,63099,53,Dropped,Not Eligible
4048673,2021-06-17,North,Delhi,Cyber Security,Offline,93880,57,Completed,Not Placed
4048674,2023-03-07,South,Bangalore,Cyber Security,Online,100255,71,Completed,Placed
4048675,2022-10-21,East,Bhubaneswar,Data Science,Hybrid,101725,71,Completed,Not Placed
4048676,2022-07-07,North,Delhi,Web Development,Hybrid,60016,51,Dropped,Not Eligible
4048677,2023-12-09,Central,Bhopal,AI / ML,Offline,123590,78,Dropped,Not Eligible
4048678,2022-07-10,East,Kolkata,AI / ML,Offline,121219,75,Dropped,Not Eligible
4048679,2023-08-01,West,Pune,Python,Offline,72487,71,Completed,Placed
4048680,2024-04-30,West,Pune,Data Science,Online,115251,58,Completed,Not Placed
4048681,2021-10-07,West,Pune,Python,Online,64943,45,Completed,Not Placed
4048682,2022-12-16,South,Bangalore,Cyber Security,Online,85767,59,Ongoing,Not Eligible
4048683,2021-06-29,North,Lucknow,Web Development,Online,58896,87,Completed,Placed
4048684,2021-08-24,East,Kolkata,Data Science,Online,112484,67,Completed,Not Placed
4048685,2023-03-02,North,Lucknow,Python,Hybrid,52599,87,Completed,Not Placed
4048686,2022-03-12,North,Delhi,Data Science,Hybrid,130753,56,Completed,Placed
4048687,2024-04-02,East,Bhubaneswar,Cyber Security,Offline,99648,54,Completed,Placed
4048688,2022-10-19,East,Bhubaneswar,Web Development,Online,64613,72,Dropped,Not Eligible
4048689,2022-03-18,North,Delhi,Data Science,Online,131764,73,Completed,Not Placed
4048690,2021-08-04,East,Bhubaneswar,Data Science,Online,123577,70,Dropped,Not Eligible
4048691,2021-03-26,South,Bangalore,Cyber Security,Hybrid,86107,51,Completed,Not Placed
4048692,2021-05-14,East,Kolkata,Cloud Computing,Online,93899,83,Completed,Placed
4048693,2024-02-17,West,Mumbai,Web Development,Online,74213,62,Ongoing,Not Eligible
4048694,2022-03-27,North,Chandigarh,Python,Online,78143,48,Completed,Not Placed
4048695,2024-11-18,North,Chandigarh,Data Science,Online,119098,84,Dropped,Not Eligible
4048696,2021-01-04,East,Kolkata,Web Development,Online,76478,59,Completed,Placed
4048697,2024-09-06,North,Lucknow,Web Development,Online,69423,74,Completed,Not Placed
4048698,2024-10-23,North,Chandigarh,Cyber Security,Online,94380,64,Completed,Not Placed
4048699,2022-02-08,West,Ahmedabad,Cyber Security,Online,89745,79,Ongoing,Not Eligible
4048700,2023-10-11,South,Hyderabad,Cyber Security,Hybrid,101131,100,Completed,Not Placed
4048701,2024-09-10,Central,Bhopal,Cloud Computing,Hybrid,88638,56,Completed,Placed
4048702,2022-02-16,West,Mumbai,AI / ML,Offline,114921,72,Completed,Placed
4048703,2021-12-14,West,Mumbai,Web Development,Offline,83820,69,Ongoing,Not Eligible
4048704,2022-01-06,West,Ahmedabad,Cyber Security,Offline,100391,79,Completed,Not Placed
4048705,2023-10-06,East,Kolkata,Web Development,Online,79019,45,Ongoing,Not Eligible
4048706,2021-07-01,South,Chennai,Python,Online,70470,77,Completed,Placed
4048707,2023-04-30,West,Mumbai,Python,Hybrid,55068,52,Dropped,Not Eligible
4048708,2024-09-03,North,Chandigarh,Web Development,Hybrid,80097,41,Completed,Placed
4048709,2021-07-10,North,Lucknow,Web Development,Online,70107,62,Completed,Placed
4048710,2024-12-14,South,Chennai,Data Science,Online,123282,64,Completed,Not Placed
4048711,2024-10-23,West,Mumbai,Python,Hybrid,58699,74,Dropped,Not Eligible
4048712,2021-07-14,North,Delhi,Web Development,Online,70884,61,Completed,Not Placed
4048713,2021-01-09,South,Bangalore,Data Science,Hybrid,127384,73,Completed,Not Placed
4048714,2024-02-13,East,Kolkata,Web Development,Online,60795,81,Completed,Placed
4048715,2023-07-25,South,Hyderabad,Web Development,Hybrid,78377,52,Dropped,Not Eligible
4048716,2021-08-16,West,Pune,Data Science,Hybrid,110136,40,Ongoing,Not Eligible
4048717,2021-11-07,East,Kolkata,Cyber Security,Online,94783,74,Ongoing,Not Eligible
4048718,2022-01-15,North,Delhi,Python,Offline,58562,45,Ongoing,Not Eligible
4048719,2023-02-17,South,Hyderabad,Python,Online,54195,61,Completed,Not Placed
4048720,2023-04-19,South,Hyderabad,Web Development,Online,74962,63,Completed,Placed
4048721,2023-01-07,North,Chandigarh,Python,Offline,64145,74,Completed,Placed
4048722,2024-06-02,West,Pune,Web Development,Hybrid,65333,39,Completed,Not Placed
4048723,2024-04-09,South,Hyderabad,AI / ML,Online,142061,50,Completed,Not Placed
4048724,2023-10-22,West,Ahmedabad,AI / ML,Online,136262,73,Completed,Placed
4048725,2022-03-08,East,Bhubaneswar,Cyber Security,Offline,98544,43,Completed,Not Placed
4048726,2022-10-01,South,Bangalore,Python,Online,71525,81,Ongoing,Not Eligible
4048727,2022-05-26,West,Ahmedabad,AI / ML,Online,136673,70,Dropped,Not Eligible
4048728,2021-12-14,North,Chandigarh,Data Science,Online,113255,76,Dropped,Not Eligible
4048729,2024-02-22,North,Chandigarh,Web Development,Online,51147,83,Completed,Placed
4048730,2024-12-28,South,Chennai,Cyber Security,Online,111751,77,Completed,Placed
4048731,2023-03-19,Central,Bhopal,Web Development,Hybrid,66358,90,Ongoing,Not Eligible
4048732,2024-12-04,Central,Indore,Cloud Computing,Online,84342,100,Completed,Not Placed
4048733,2022-04-08,East,Bhubaneswar,Data Science,Offline,126794,100,Completed,Placed
4048734,2024-12-26,South,Chennai,Cloud Computing,Online,80323,90,Dropped,Not Eligible
4048735,2024-11-14,West,Mumbai,Python,Online,63723,65,Ongoing,Not Eligible
4048736,2021-06-11,West,Ahmedabad,Data Science,Online,117094,84,Completed,Placed
4048737,2022-02-03,Central,Indore,AI / ML,Offline,138551,76,Completed,Not Placed
4048738,2023-09-10,East,Kolkata,Web Development,Hybrid,65916,35,Ongoing,Not Eligible
4048739,2022-01-14,West,Mumbai,Data Science,Online,102509,57,Completed,Not Placed
4048740,2022-06-20,North,Delhi,Python,Hybrid,42935,93,Completed,Placed
4048741,2024-02-15,North,Delhi,Web Development,Offline,61201,73,Completed,Not Placed
4048742,2022-06-03,North,Chandigarh,Data Science,Offline,129436,65,Completed,Not Placed
4048743,2023-08-17,North,Delhi,Python,Hybrid,54653,66,Completed,Not Placed
4048744,2023-07-13,East,Bhubaneswar,Cyber Security,Online,113487,50,Completed,Not Placed
4048745,2021-10-29,North,Chandigarh,AI / ML,Hybrid,118089,95,Ongoing,Not Eligible
4048746,2024-10-12,East,Kolkata,Web Development,Online,53634,67,Completed,Not Placed
4048747,2021-11-23,West,Pune,Python,Online,50543,55,Ongoing,Not Eligible
4048748,2023-12-01,South,Chennai,Web Development,Online,74729,54,Ongoing,Not Eligible
4048749,2023-11-30,North,Chandigarh,Web Development,Offline,74484,56,Dropped,Not Eligible
4048750,2024-03-26,North,Chandigarh,Python,Hybrid,74425,78,Dropped,Not Eligible
4048751,2021-05-25,South,Bangalore,Data Science,Offline,121023,61,Completed,Not Placed
4048752,2023-05-27,East,Kolkata,AI / ML,Online,126421,43,Completed,Not Placed
4048753,2022-01-24,North,Delhi,Python,Online,58195,79,Completed,Placed
4048754,2023-01-07,West,Pune,Cloud Computing,Online,94244,60,Completed,Placed
4048755,2022-10-25,North,Delhi,AI / ML,Offline,124414,53,Completed,Placed
4048756,2023-03-22,North,Delhi,Cyber Security,Offline,106963,75,Ongoing,Not Eligible
4048757,2023-10-14,Central,Indore,Web Development,Offline,65598,39,Completed,Not Placed
4048758,2024-07-11,West,Mumbai,Cyber Security,Online,97908,50,Completed,Not Placed
4048759,2024-10-27,East,Kolkata,Data Science,Online,131750,66,Completed,Not Placed
4048760,2024-07-01,East,Kolkata,Python,Offline,68577,44,Completed,Not Placed
4048761,2021-03-18,West,Ahmedabad,Cloud Computing,Online,77110,74,Completed,Placed
4048762,2022-05-02,North,Chandigarh,Cyber Security,Online,89037,71,Completed,Placed
4048763,2022-03-14,North,Lucknow,Cloud Computing,Online,86739,81,Dropped,Not Eligible
4048764,2021-05-15,East,Bhubaneswar,Data Science,Offline,127556,79,Completed,Not Placed
4048765,2023-09-08,West,Pune,Data Science,Offline,115759,47,Completed,Not Placed
4048766,2021-06-16,North,Delhi,Web Development,Online,65691,50,Completed,Not Placed
4048767,2021-07-05,Central,Indore,Web Development,Hybrid,58743,64,Completed,Placed
4048768,2021-12-14,North,Lucknow,Python,Online,58079,57,Completed,Not Placed
4048769,2024-06-12,North,Lucknow,Data Science,Online,113313,68,Dropped,Not Eligible
4048770,2024-01-01,East,Bhubaneswar,Web Development,Online,81341,76,Completed,Not Placed
4048771,2022-08-22,North,Chandigarh,Web Development,Offline,88610,83,Dropped,Not Eligible
4048772,2021-04-23,North,Lucknow,Data Science,Online,122660,65,Completed,Not Placed
4048773,2024-07-29,West,Pune,Web Development,Online,60771,70,Completed,Not Placed
4048774,2021-08-12,South,Bangalore,AI / ML,Online,148010,64,Completed,Placed
4048775,2023-02-13,West,Ahmedabad,AI / ML,Online,117832,74,Completed,Placed
4048776,2021-01-08,North,Delhi,Web Development,Hybrid,77432,85,Completed,Not Placed
4048777,2021-01-21,West,Pune,Web Development,Offline,64439,75,Ongoing,Not Eligible
4048778,2021-02-20,North,Lucknow,Data Science,Offline,127847,100,Completed,Placed
4048779,2023-08-25,East,Kolkata,Cyber Security,Online,104826,51,Completed,Not Placed
4048780,2022-08-26,West,Pune,Cyber Security,Online,100342,83,Completed,Not Placed
4048781,2023-04-26,Central,Indore,Cyber Security,Online,99239,54,Completed,Not Placed
4048782,2024-01-23,East,Bhubaneswar,Web Development,Offline,64870,54,Ongoing,Not Eligible
4048783,2024-04-29,West,Mumbai,Data Science,Online,125072,43,Dropped,Not Eligible
4048784,2024-03-14,Central,Indore,AI / ML,Offline,126663,82,Ongoing,Not Eligible
4048785,2024-09-11,West,Mumbai,Python,Online,65476,54,Ongoing,Not Eligible
4048786,2022-06-13,North,Delhi,AI / ML,Offline,136087,53,Completed,Placed
4048787,2023-08-17,West,Mumbai,Python,Online,57387,51,Completed,Placed
4048788,2023-04-26,South,Chennai,Cyber Security,Online,102205,65,Ongoing,Not Eligible
4048789,2021-04-22,North,Lucknow,Web Development,Online,69976,41,Completed,Not Placed
4048790,2023-04-04,West,Pune,Cloud Computing,Offline,101873,51,Completed,Not Placed
4048791,2022-05-01,Central,Bhopal,AI / ML,Hybrid,153883,53,Ongoing,Not Eligible
4048792,2024-04-13,North,Lucknow,Cloud Computing,Offline,93818,52,Completed,Not Placed
4048793,2022-09-10,West,Ahmedabad,AI / ML,Hybrid,123817,100,Completed,Placed
4048794,2022-04-18,West,Mumbai,Data Science,Online,112355,52,Completed,Not Placed
4048795,2024-07-29,North,Delhi,Python,Online,65254,76,Completed,Not Placed
4048796,2023-10-02,West,Ahmedabad,AI / ML,Hybrid,131356,63,Dropped,Not Eligible
4048797,2021-09-09,South,Hyderabad,AI / ML,Online,140023,52,Completed,Not Placed
4048798,2021-03-23,West,Pune,Web Development,Offline,71737,47,Dropped,Not Eligible
4048799,2024-11-27,North,Delhi,Python,Online,59429,51,Dropped,Not Eligible
4048800,2021-12-10,East,Kolkata,Python,Online,50556,57,Completed,Not Placed
4048801,2023-02-23,Central,Bhopal,Web Development,Hybrid,70265,67,Completed,Not Placed
4048802,2021-07-31,Central,Indore,AI / ML,Online,140835,63,Completed,Not Placed
4048803,2021-11-21,West,Ahmedabad,Web Development,Online,71370,66,Completed,Placed
4048804,2021-07-04,North,Delhi,Web Development,Online,74154,91,Completed,Not Placed
4048805,2022-05-23,East,Bhubaneswar,Python,Online,55777,60,Completed,Not Placed
4048806,2022-02-15,West,Ahmedabad,Python,Online,55380,87,Completed,Not Placed
4048807,2022-01-26,Central,Bhopal,Python,Online,55295,76,Completed,Placed
4048808,2022-11-01,East,Bhubaneswar,Web Development,Online,63437,57,Completed,Not Placed
4048809,2024-11-13,North,Delhi,AI / ML,Offline,111811,62,Completed,Not Placed
4048810,2022-08-06,North,Delhi,Cloud Computing,Online,83324,89,Completed,Placed
4048811,2024-03-14,West,Pune,Cyber Security,Online,100269,81,Completed,Not Placed
4048812,2022-11-16,North,Chandigarh,Web Development,Online,81371,78,Dropped,Not Eligible
4048813,2023-06-14,North,Delhi,Cloud Computing,Offline,79450,93,Completed,Placed
4048814,2023-11-13,North,Chandigarh,AI / ML,Online,127683,77,Dropped,Not Eligible
4048815,2021-02-09,South,Bangalore,AI / ML,Hybrid,138891,87,Completed,Placed
4048816,2022-04-04,North,Delhi,AI / ML,Hybrid,134108,89,Completed,Placed
4048817,2022-08-12,South,Chennai,Web Development,Hybrid,68229,60,Ongoing,Not Eligible
4048818,2021-09-29,West,Ahmedabad,Cyber Security,Online,84260,52,Completed,Placed
4048819,2022-06-14,East,Bhubaneswar,Web Development,Online,73707,63,Ongoing,Not Eligible
4048820,2022-09-22,East,Bhubaneswar,Cyber Security,Online,91765,46,Completed,Placed
4048821,2021-03-09,East,Bhubaneswar,Web Development,Offline,53603,100,Completed,Placed
4048822,2021-01-23,South,Bangalore,Data Science,Online,139127,79,Completed,Not Placed
4048823,2021-10-19,North,Chandigarh,AI / ML,Online,117324,47,Ongoing,Not Eligible
4048824,2022-05-15,South,Chennai,Data Science,Online,122366,71,Completed,Placed
4048825,2024-09-05,East,Bhubaneswar,Python,Online,55376,63,Completed,Not Placed
4048826,2024-06-06,North,Delhi,Python,Online,70281,82,Completed,Not Placed
4048827,2024-01-09,West,Mumbai,AI / ML,Offline,135959,67,Completed,Not Placed
4048828,2021-11-24,East,Kolkata,AI / ML,Online,123939,69,Dropped,Not Eligible
4048829,2024-03-11,East,Bhubaneswar,Data Science,Offline,119807,99,Completed,Not Placed
4048830,2021-01-13,East,Kolkata,Cyber Security,Online,90435,67,Completed,Not Placed
4048831,2022-08-16,North,Chandigarh,AI / ML,Offline,128690,48,Dropped,Not Eligible
4048832,2023-05-20,North,Lucknow,Python,Online,66549,68,Completed,Not Placed
4048833,2024-12-01,South,Bangalore,Web Development,Online,71625,62,Completed,Not Placed
4048834,2023-06-23,North,Delhi,Cloud Computing,Online,80415,82,Completed,Placed
4048835,2023-01-09,East,Kolkata,Web Development,Online,76652,59,Completed,Not Placed
4048836,2021-11-22,East,Kolkata,Python,Online,58696,70,Ongoing,Not Eligible
4048837,2022-05-08,North,Chandigarh,AI / ML,Online,133397,55,Completed,Placed
4048838,2023-08-15,East,Kolkata,Web Development,Online,73868,81,Completed,Not Placed
4048839,2021-09-30,West,Pune,AI / ML,Online,127125,48,Completed,Not Placed
4048840,2022-01-30,North,Delhi,Web Development,Online,69833,82,Completed,Placed
4048841,2021-04-03,North,Delhi,Data Science,Offline,138353,90,Completed,Placed
4048842,2021-10-29,South,Bangalore,Cloud Computing,Offline,89424,51,Completed,Not Placed
4048843,2023-04-14,East,Kolkata,Cyber Security,Offline,93068,50,Ongoing,Not Eligible
4048844,2021-11-10,North,Delhi,AI / ML,Hybrid,131629,67,Completed,Not Placed
4048845,2021-01-02,North,Delhi,Data Science,Online,110786,45,Completed,Not Placed
4048846,2022-08-12,East,Bhubaneswar,Python,Hybrid,68784,47,Completed,Not Placed
4048847,2024-12-20,South,Bangalore,Python,Online,40369,83,Completed,Placed
4048848,2021-06-09,South,Bangalore,Web Development,Offline,66785,57,Ongoing,Not Eligible
4048849,2024-04-22,West,Pune,Python,Online,47549,77,Ongoing,Not Eligible
4048850,2021-07-18,South,Chennai,Data Science,Offline,122412,100,Completed,Placed
4048851,2022-11-03,West,Ahmedabad,Python,Online,60458,63,Completed,Not Placed
4048852,2023-07-28,East,Bhubaneswar,Python,Offline,74039,59,Completed,Not Placed
4048853,2022-01-08,Central,Indore,Cloud Computing,Online,95948,79,Completed,Placed
4048854,2024-12-04,South,Hyderabad,Cloud Computing,Online,107059,51,Completed,Not Placed
4048855,2022-04-07,North,Chandigarh,Python,Offline,61029,94,Completed,Not Placed
4048856,2024-10-24,East,Kolkata,AI / ML,Online,136981,38,Ongoing,Not Eligible
4048857,2023-08-13,East,Bhubaneswar,Python,Online,43873,84,Dropped,Not Eligible
4048858,2023-12-15,West,Ahmedabad,Data Science,Offline,132843,64,Completed,Not Placed
4048859,2022-05-24,North,Delhi,Cloud Computing,Hybrid,87176,73,Completed,Placed
4048860,2021-11-27,South,Chennai,Web Development,Online,79087,67,Ongoing,Not Eligible
4048861,2022-12-16,East,Bhubaneswar,Python,Offline,74922,32,Completed,Not Placed
4048862,2022-11-06,East,Kolkata,Web Development,Offline,58341,68,Dropped,Not Eligible
4048863,2022-07-24,East,Bhubaneswar,Web Development,Offline,69744,47,Ongoing,Not Eligible
4048864,2021-07-08,South,Chennai,Python,Hybrid,55719,68,Completed,Placed
4048865,2023-07-09,North,Delhi,Python,Hybrid,47787,60,Completed,Not Placed
4048866,2021-09-22,East,Kolkata,Data Science,Online,140577,94,Completed,Placed
4048867,2023-11-09,South,Bangalore,Cyber Security,Offline,95346,73,Completed,Placed
4048868,2021-11-25,East,Bhubaneswar,Python,Hybrid,63167,100,Dropped,Not Eligible
4048869,2021-04-15,West,Ahmedabad,Web Development,Hybrid,76689,50,Completed,Placed
4048870,2024-09-14,West,Pune,Data Science,Offline,123216,58,Completed,Placed
4048871,2022-12-09,West,Mumbai,Python,Online,63912,90,Dropped,Not Eligible
4048872,2024-03-05,West,Ahmedabad,Data Science,Offline,136803,85,Ongoing,Not Eligible
4048873,2022-10-17,South,Hyderabad,Cyber Security,Online,97101,79,Completed,Placed
4048874,2022-08-11,Central,Bhopal,Web Development,Offline,55349,64,Completed,Not Placed
4048875,2021-12-02,North,Delhi,Python,Online,58378,94,Completed,Placed
4048876,2021-03-01,Central,Bhopal,Cloud Computing,Online,106057,57,Ongoing,Not Eligible
4048877,2023-12-25,South,Chennai,AI / ML,Hybrid,118058,75,Dropped,Not Eligible
4048878,2023-11-07,South,Chennai,Web Development,Offline,77466,88,Dropped,Not Eligible
4048879,2022-02-20,North,Lucknow,Python,Online,75100,48,Dropped,Not Eligible
4048880,2024-02-17,North,Chandigarh,Cyber Security,Online,96836,78,Completed,Placed
4048881,2021-11-03,North,Lucknow,Cyber Security,Offline,86388,61,Completed,Placed
4048882,2023-09-06,East,Bhubaneswar,Python,Online,61893,87,Completed,Placed
4048883,2021-03-21,Central,Indore,Cloud Computing,Online,88372,52,Completed,Not Placed
4048884,2022-06-10,West,Ahmedabad,Data Science,Hybrid,115279,82,Completed,Placed
4048885,2021-02-07,South,Chennai,Data Science,Online,126075,58,Ongoing,Not Eligible
4048886,2024-04-22,North,Delhi,Cyber Security,Offline,92406,69,Completed,Not Placed
4048887,2022-01-20,Central,Bhopal,Cyber Security,Online,73751,43,Dropped,Not Eligible
4048888,2024-01-17,North,Chandigarh,Data Science,Offline,128046,42,Completed,Not Placed
4048889,2024-10-03,North,Chandigarh,Python,Offline,65483,71,Completed,Not Placed
4048890,2022-08-14,South,Hyderabad,Cloud Computing,Online,86512,66,Completed,Not Placed
4048891,2023-08-22,South,Chennai,Data Science,Online,123799,51,Completed,Placed
4048892,2022-11-18,South,Chennai,Data Science,Offline,108391,100,Completed,Placed
4048893,2023-09-30,South,Chennai,Web Development,Online,49891,83,Completed,Placed
4048894,2022-08-18,East,Bhubaneswar,Python,Online,63218,55,Dropped,Not Eligible
4048895,2024-02-15,East,Kolkata,AI / ML,Online,128215,96,Completed,Placed
4048896,2024-06-25,North,Delhi,Cloud Computing,Online,79372,59,Dropped,Not Eligible
4048897,2023-01-17,North,Lucknow,Web Development,Online,87246,55,Completed,Not Placed
4048898,2024-11-17,North,Chandigarh,Web Development,Offline,84176,56,Dropped,Not Eligible
4048899,2023-12-14,North,Lucknow,Cloud Computing,Online,94984,48,Completed,Not Placed
4048900,2024-05-29,West,Mumbai,Python,Offline,62208,63,Completed,Placed
4048901,2023-04-30,Central,Bhopal,Data Science,Online,124246,82,Completed,Placed
4048902,2024-03-17,North,Lucknow,Python,Online,58762,43,Completed,Not Placed
4048903,2021-12-25,South,Bangalore,Python,Online,62591,86,Ongoing,Not Eligible
4048904,2023-09-30,West,Ahmedabad,Cloud Computing,Online,81997,83,Dropped,Not Eligible
4048905,2022-10-30,South,Chennai,Web Development,Offline,74178,29,Completed,Not Placed
4048906,2023-03-09,West,Ahmedabad,Python,Online,46458,36,Ongoing,Not Eligible
4048907,2023-02-15,South,Chennai,Cyber Security,Online,104961,75,Completed,Placed
4048908,2022-10-25,Central,Indore,AI / ML,Offline,136801,75,Completed,Not Placed
4048909,2021-03-26,West,Mumbai,Data Science,Online,130956,64,Completed,Placed
4048910,2021-07-24,West,Mumbai,Python,Offline,68806,75,Completed,Placed
